       x	      dx	       T	energy_tot	rho_photons	n_photons	rho_electrons	n_electrons	rho_nu_e	  n_nu_e	 f0_nu_e	f0.2_nu_e	 f1_nu_e	f10_nu_e	f20_nu_e	rho_nu_mu	 n_nu_mu	f0_nu_mu	f0.2_nu_mu	f1_nu_mu	f10_nu_mu	f20_nu_mu	rho_nu_tau	n_nu_tau	f0_nu_tau	f0.2_nu_tau	f1_nu_tau	f10_nu_tau	f20_nu_tau	rho_steriles	n_steriles	f0_steriles	f0.2_steriles	f1_steriles	f10_steriles	f20_steriles
2.043415e-02	8.717595e-07	1.000099e+00	4.658094e+00	6.582338e-01	2.436599e-01	1.151932e+00	3.654845e-01	5.759545e-01	1.827449e-01	5.000000e-01	4.501709e-01	2.689609e-01	4.544275e-05	2.065231e-09	5.759545e-01	1.827449e-01	5.000000e-01	4.501709e-01	2.689609e-01	4.544275e-05	2.065231e-09	5.759545e-01	1.827449e-01	5.000000e-01	4.501709e-01	2.689609e-01	4.544275e-05	2.065231e-09	1.120065e+00	3.356834e-01	3.361186e-01	3.297129e-01	2.296103e-01	4.436462e-05	2.040214e-09
2.043851e-02	8.725038e-07	1.000100e+00	4.658107e+00	6.582375e-01	2.436609e-01	1.151938e+00	3.654860e-01	5.759578e-01	1.827457e-01	5.000000e-01	4.501710e-01	2.689611e-01	4.544339e-05	2.065289e-09	5.759578e-01	1.827457e-01	5.000000e-01	4.501710e-01	2.689611e-01	4.544339e-05	2.065289e-09	5.759578e-01	1.827457e-01	5.000000e-01	4.501710e-01	2.689611e-01	4.544339e-05	2.065289e-09	1.120058e+00	3.356763e-01	3.361087e-01	3.297031e-01	2.296033e-01	4.436475e-05	2.040259e-09
2.044288e-02	8.732492e-07	1.000102e+00	4.658121e+00	6.582412e-01	2.436620e-01	1.151945e+00	3.654876e-01	5.759610e-01	1.827465e-01	5.000000e-01	4.501710e-01	2.689614e-01	4.544403e-05	2.065347e-09	5.759610e-01	1.827465e-01	5.000000e-01	4.501710e-01	2.689614e-01	4.544403e-05	2.065347e-09	5.759610e-01	1.827465e-01	5.000000e-01	4.501710e-01	2.689614e-01	4.544403e-05	2.065347e-09	1.120052e+00	3.356691e-01	3.360987e-01	3.296933e-01	2.295963e-01	4.436489e-05	2.040304e-09
2.044725e-02	8.739957e-07	1.000103e+00	4.658135e+00	6.582449e-01	2.436630e-01	1.151951e+00	3.654891e-01	5.759643e-01	1.827472e-01	5.000000e-01	4.501711e-01	2.689617e-01	4.544467e-05	2.065406e-09	5.759643e-01	1.827472e-01	5.000000e-01	4.501711e-01	2.689617e-01	4.544467e-05	2.065406e-09	5.759643e-01	1.827472e-01	5.000000e-01	4.501711e-01	2.689617e-01	4.544467e-05	2.065406e-09	1.120046e+00	3.356618e-01	3.360886e-01	3.296834e-01	2.295892e-01	4.436502e-05	2.040349e-09
2.045162e-02	8.747434e-07	1.000104e+00	4.658148e+00	6.582486e-01	2.436640e-01	1.151958e+00	3.654907e-01	5.759676e-01	1.827480e-01	5.000000e-01	4.501712e-01	2.689620e-01	4.544532e-05	2.065464e-09	5.759676e-01	1.827480e-01	5.000000e-01	4.501712e-01	2.689620e-01	4.544532e-05	2.065464e-09	5.759676e-01	1.827480e-01	5.000000e-01	4.501712e-01	2.689620e-01	4.544532e-05	2.065464e-09	1.120039e+00	3.356546e-01	3.360784e-01	3.296734e-01	2.295820e-01	4.436516e-05	2.040395e-09
2.045599e-02	8.754922e-07	1.000106e+00	4.658162e+00	6.582524e-01	2.436651e-01	1.151964e+00	3.654922e-01	5.759708e-01	1.827488e-01	5.000000e-01	4.501712e-01	2.689622e-01	4.544596e-05	2.065523e-09	5.759708e-01	1.827488e-01	5.000000e-01	4.501712e-01	2.689622e-01	4.544596e-05	2.065523e-09	5.759708e-01	1.827488e-01	5.000000e-01	4.501712e-01	2.689622e-01	4.544596e-05	2.065523e-09	1.120033e+00	3.356473e-01	3.360681e-01	3.296634e-01	2.295748e-01	4.436530e-05	2.040441e-09
2.046037e-02	8.762421e-07	1.000107e+00	4.658176e+00	6.582561e-01	2.436661e-01	1.151971e+00	3.654938e-01	5.759741e-01	1.827496e-01	5.000000e-01	4.501713e-01	2.689625e-01	4.544661e-05	2.065582e-09	5.759741e-01	1.827496e-01	5.000000e-01	4.501713e-01	2.689625e-01	4.544661e-05	2.065582e-09	5.759741e-01	1.827496e-01	5.000000e-01	4.501713e-01	2.689625e-01	4.544661e-05	2.065582e-09	1.120026e+00	3.356399e-01	3.360577e-01	3.296532e-01	2.295675e-01	4.436544e-05	2.040487e-09
2.046475e-02	8.769931e-07	1.000109e+00	4.658189e+00	6.582599e-01	2.436672e-01	1.151977e+00	3.654954e-01	5.759774e-01	1.827504e-01	5.000000e-01	4.501714e-01	2.689628e-01	4.544726e-05	2.065641e-09	5.759774e-01	1.827504e-01	5.000000e-01	4.501714e-01	2.689628e-01	4.544726e-05	2.065641e-09	5.759774e-01	1.827504e-01	5.000000e-01	4.501714e-01	2.689628e-01	4.544726e-05	2.065641e-09	1.120020e+00	3.356326e-01	3.360473e-01	3.296430e-01	2.295602e-01	4.436559e-05	2.040533e-09
2.046914e-02	8.777452e-07	1.000110e+00	4.658203e+00	6.582637e-01	2.436682e-01	1.151984e+00	3.654969e-01	5.759807e-01	1.827512e-01	5.000000e-01	4.501715e-01	2.689631e-01	4.544792e-05	2.065701e-09	5.759807e-01	1.827512e-01	5.000000e-01	4.501715e-01	2.689631e-01	4.544792e-05	2.065701e-09	5.759807e-01	1.827512e-01	5.000000e-01	4.501715e-01	2.689631e-01	4.544792e-05	2.065701e-09	1.120013e+00	3.356252e-01	3.360367e-01	3.296327e-01	2.295529e-01	4.436573e-05	2.040580e-09
2.047353e-02	8.784985e-07	1.000112e+00	4.658217e+00	6.582675e-01	2.436693e-01	1.151991e+00	3.654985e-01	5.759841e-01	1.827520e-01	5.000000e-01	4.501715e-01	2.689634e-01	4.544857e-05	2.065760e-09	5.759841e-01	1.827520e-01	5.000000e-01	4.501715e-01	2.689634e-01	4.544857e-05	2.065760e-09	5.759841e-01	1.827520e-01	5.000000e-01	4.501715e-01	2.689634e-01	4.544857e-05	2.065760e-09	1.120006e+00	3.356178e-01	3.360261e-01	3.296223e-01	2.295455e-01	4.436588e-05	2.040626e-09
2.047793e-02	8.792529e-07	1.000113e+00	4.658231e+00	6.582713e-01	2.436703e-01	1.151997e+00	3.655001e-01	5.759874e-01	1.827527e-01	5.000000e-01	4.501716e-01	2.689637e-01	4.544923e-05	2.065820e-09	5.759874e-01	1.827527e-01	5.000000e-01	4.501716e-01	2.689637e-01	4.544923e-05	2.065820e-09	5.759874e-01	1.827527e-01	5.000000e-01	4.501716e-01	2.689637e-01	4.544923e-05	2.065820e-09	1.120000e+00	3.356103e-01	3.360154e-01	3.296118e-01	2.295380e-01	4.436603e-05	2.040673e-09
2.048232e-02	8.800085e-07	1.000115e+00	4.658244e+00	6.582751e-01	2.436714e-01	1.152004e+00	3.655017e-01	5.759907e-01	1.827535e-01	5.000000e-01	4.501717e-01	2.689639e-01	4.544989e-05	2.065880e-09	5.759907e-01	1.827535e-01	5.000000e-01	4.501717e-01	2.689639e-01	4.544989e-05	2.065880e-09	5.759907e-01	1.827535e-01	5.000000e-01	4.501717e-01	2.689639e-01	4.544989e-05	2.065880e-09	1.119993e+00	3.356028e-01	3.360046e-01	3.296012e-01	2.295305e-01	4.436618e-05	2.040720e-09
2.048672e-02	8.807652e-07	1.000116e+00	4.658258e+00	6.582790e-01	2.436724e-01	1.152011e+00	3.655033e-01	5.759941e-01	1.827543e-01	5.000000e-01	4.501717e-01	2.689642e-01	4.545055e-05	2.065940e-09	5.759941e-01	1.827543e-01	5.000000e-01	4.501717e-01	2.689642e-01	4.545055e-05	2.065940e-09	5.759941e-01	1.827543e-01	5.000000e-01	4.501717e-01	2.689642e-01	4.545055e-05	2.065940e-09	1.119986e+00	3.355953e-01	3.359937e-01	3.295906e-01	2.295230e-01	4.436634e-05	2.040767e-09
2.049113e-02	8.815230e-07	1.000117e+00	4.658272e+00	6.582828e-01	2.436735e-01	1.152017e+00	3.655049e-01	5.759974e-01	1.827551e-01	5.000000e-01	4.501718e-01	2.689645e-01	4.545121e-05	2.066000e-09	5.759974e-01	1.827551e-01	5.000000e-01	4.501718e-01	2.689645e-01	4.545121e-05	2.066000e-09	5.759974e-01	1.827551e-01	5.000000e-01	4.501718e-01	2.689645e-01	4.545121e-05	2.066000e-09	1.119979e+00	3.355878e-01	3.359828e-01	3.295798e-01	2.295154e-01	4.436649e-05	2.040815e-09
2.049554e-02	8.822819e-07	1.000119e+00	4.658286e+00	6.582866e-01	2.436746e-01	1.152024e+00	3.655065e-01	5.760008e-01	1.827559e-01	5.000000e-01	4.501719e-01	2.689648e-01	4.545188e-05	2.066061e-09	5.760008e-01	1.827559e-01	5.000000e-01	4.501719e-01	2.689648e-01	4.545188e-05	2.066061e-09	5.760008e-01	1.827559e-01	5.000000e-01	4.501719e-01	2.689648e-01	4.545188e-05	2.066061e-09	1.119972e+00	3.355802e-01	3.359717e-01	3.295690e-01	2.295077e-01	4.436665e-05	2.040862e-09
2.049995e-02	8.830421e-07	1.000120e+00	4.658299e+00	6.582905e-01	2.436757e-01	1.152031e+00	3.655081e-01	5.760042e-01	1.827567e-01	5.000000e-01	4.501720e-01	2.689651e-01	4.545254e-05	2.066121e-09	5.760042e-01	1.827567e-01	5.000000e-01	4.501720e-01	2.689651e-01	4.545254e-05	2.066121e-09	5.760042e-01	1.827567e-01	5.000000e-01	4.501720e-01	2.689651e-01	4.545254e-05	2.066121e-09	1.119965e+00	3.355726e-01	3.359606e-01	3.295581e-01	2.295000e-01	4.436681e-05	2.040910e-09
2.050437e-02	8.838033e-07	1.000122e+00	4.658313e+00	6.582944e-01	2.436767e-01	1.152038e+00	3.655097e-01	5.760076e-01	1.827575e-01	5.000000e-01	4.501720e-01	2.689654e-01	4.545321e-05	2.066182e-09	5.760076e-01	1.827575e-01	5.000000e-01	4.501720e-01	2.689654e-01	4.545321e-05	2.066182e-09	5.760076e-01	1.827575e-01	5.000000e-01	4.501720e-01	2.689654e-01	4.545321e-05	2.066182e-09	1.119958e+00	3.355650e-01	3.359494e-01	3.295472e-01	2.294923e-01	4.436697e-05	2.040958e-09
2.050879e-02	8.845657e-07	1.000123e+00	4.658327e+00	6.582983e-01	2.436778e-01	1.152045e+00	3.655113e-01	5.760110e-01	1.827584e-01	5.000000e-01	4.501721e-01	2.689657e-01	4.545388e-05	2.066243e-09	5.760110e-01	1.827584e-01	5.000000e-01	4.501721e-01	2.689657e-01	4.545388e-05	2.066243e-09	5.760110e-01	1.827584e-01	5.000000e-01	4.501721e-01	2.689657e-01	4.545388e-05	2.066243e-09	1.119951e+00	3.355574e-01	3.359381e-01	3.295361e-01	2.294845e-01	4.436714e-05	2.041006e-09
2.051321e-02	8.853293e-07	1.000125e+00	4.658341e+00	6.583022e-01	2.436789e-01	1.152051e+00	3.655129e-01	5.760144e-01	1.827592e-01	5.000000e-01	4.501722e-01	2.689660e-01	4.545455e-05	2.066304e-09	5.760144e-01	1.827592e-01	5.000000e-01	4.501722e-01	2.689660e-01	4.545455e-05	2.066304e-09	5.760144e-01	1.827592e-01	5.000000e-01	4.501722e-01	2.689660e-01	4.545455e-05	2.066304e-09	1.119944e+00	3.355497e-01	3.359267e-01	3.295250e-01	2.294766e-01	4.436730e-05	2.041054e-09
2.051764e-02	8.860940e-07	1.000126e+00	4.658355e+00	6.583061e-01	2.436800e-01	1.152058e+00	3.655145e-01	5.760178e-01	1.827600e-01	5.000000e-01	4.501723e-01	2.689662e-01	4.545523e-05	2.066366e-09	5.760178e-01	1.827600e-01	5.000000e-01	4.501723e-01	2.689662e-01	4.545523e-05	2.066366e-09	5.760178e-01	1.827600e-01	5.000000e-01	4.501723e-01	2.689662e-01	4.545523e-05	2.066366e-09	1.119937e+00	3.355420e-01	3.359152e-01	3.295138e-01	2.294687e-01	4.436747e-05	2.041103e-09
2.052207e-02	8.868598e-07	1.000128e+00	4.658369e+00	6.583100e-01	2.436811e-01	1.152065e+00	3.655162e-01	5.760212e-01	1.827608e-01	5.000000e-01	4.501723e-01	2.689665e-01	4.545590e-05	2.066427e-09	5.760212e-01	1.827608e-01	5.000000e-01	4.501723e-01	2.689665e-01	4.545590e-05	2.066427e-09	5.760212e-01	1.827608e-01	5.000000e-01	4.501723e-01	2.689665e-01	4.545590e-05	2.066427e-09	1.119930e+00	3.355342e-01	3.359036e-01	3.295025e-01	2.294608e-01	4.436764e-05	2.041151e-09
2.052651e-02	8.876269e-07	1.000129e+00	4.658383e+00	6.583139e-01	2.436822e-01	1.152072e+00	3.655178e-01	5.760247e-01	1.827616e-01	5.000000e-01	4.501724e-01	2.689668e-01	4.545658e-05	2.066489e-09	5.760247e-01	1.827616e-01	5.000000e-01	4.501724e-01	2.689668e-01	4.545658e-05	2.066489e-09	5.760247e-01	1.827616e-01	5.000000e-01	4.501724e-01	2.689668e-01	4.545658e-05	2.066489e-09	1.119923e+00	3.355265e-01	3.358920e-01	3.294911e-01	2.294528e-01	4.436781e-05	2.041200e-09
2.053095e-02	8.883951e-07	1.000131e+00	4.658397e+00	6.583178e-01	2.436832e-01	1.152079e+00	3.655194e-01	5.760281e-01	1.827624e-01	5.000000e-01	4.501725e-01	2.689671e-01	4.545726e-05	2.066550e-09	5.760281e-01	1.827624e-01	5.000000e-01	4.501725e-01	2.689671e-01	4.545726e-05	2.066550e-09	5.760281e-01	1.827624e-01	5.000000e-01	4.501725e-01	2.689671e-01	4.545726e-05	2.066550e-09	1.119916e+00	3.355187e-01	3.358803e-01	3.294796e-01	2.294448e-01	4.436798e-05	2.041249e-09
2.053539e-02	8.891644e-07	1.000132e+00	4.658410e+00	6.583218e-01	2.436843e-01	1.152086e+00	3.655211e-01	5.760316e-01	1.827633e-01	5.000000e-01	4.501725e-01	2.689674e-01	4.545794e-05	2.066612e-09	5.760316e-01	1.827633e-01	5.000000e-01	4.501725e-01	2.689674e-01	4.545794e-05	2.066612e-09	5.760316e-01	1.827633e-01	5.000000e-01	4.501725e-01	2.689674e-01	4.545794e-05	2.066612e-09	1.119908e+00	3.355108e-01	3.358685e-01	3.294681e-01	2.294367e-01	4.436815e-05	2.041298e-09
2.053984e-02	8.899349e-07	1.000134e+00	4.658424e+00	6.583258e-01	2.436854e-01	1.152093e+00	3.655227e-01	5.760350e-01	1.827641e-01	5.000000e-01	4.501726e-01	2.689677e-01	4.545862e-05	2.066674e-09	5.760350e-01	1.827641e-01	5.000000e-01	4.501726e-01	2.689677e-01	4.545862e-05	2.066674e-09	5.760350e-01	1.827641e-01	5.000000e-01	4.501726e-01	2.689677e-01	4.545862e-05	2.066674e-09	1.119901e+00	3.355030e-01	3.358566e-01	3.294565e-01	2.294286e-01	4.436833e-05	2.041348e-09
2.054429e-02	8.907066e-07	1.000135e+00	4.658438e+00	6.583297e-01	2.436865e-01	1.152100e+00	3.655244e-01	5.760385e-01	1.827649e-01	5.000000e-01	4.501727e-01	2.689680e-01	4.545931e-05	2.066737e-09	5.760385e-01	1.827649e-01	5.000000e-01	4.501727e-01	2.689680e-01	4.545931e-05	2.066737e-09	5.760385e-01	1.827649e-01	5.000000e-01	4.501727e-01	2.689680e-01	4.545931e-05	2.066737e-09	1.119894e+00	3.354951e-01	3.358447e-01	3.294448e-01	2.294204e-01	4.436850e-05	2.041397e-09
2.054875e-02	8.914795e-07	1.000137e+00	4.658452e+00	6.583337e-01	2.436876e-01	1.152107e+00	3.655260e-01	5.760420e-01	1.827657e-01	5.000000e-01	4.501728e-01	2.689683e-01	4.546000e-05	2.066799e-09	5.760420e-01	1.827657e-01	5.000000e-01	4.501728e-01	2.689683e-01	4.546000e-05	2.066799e-09	5.760420e-01	1.827657e-01	5.000000e-01	4.501728e-01	2.689683e-01	4.546000e-05	2.066799e-09	1.119886e+00	3.354872e-01	3.358326e-01	3.294330e-01	2.294122e-01	4.436868e-05	2.041447e-09
2.055321e-02	8.922535e-07	1.000138e+00	4.658466e+00	6.583377e-01	2.436888e-01	1.152113e+00	3.655277e-01	5.760455e-01	1.827666e-01	5.000000e-01	4.501728e-01	2.689686e-01	4.546068e-05	2.066862e-09	5.760455e-01	1.827666e-01	5.000000e-01	4.501728e-01	2.689686e-01	4.546068e-05	2.066862e-09	5.760455e-01	1.827666e-01	5.000000e-01	4.501728e-01	2.689686e-01	4.546068e-05	2.066862e-09	1.119879e+00	3.354793e-01	3.358205e-01	3.294211e-01	2.294039e-01	4.436886e-05	2.041496e-09
2.055767e-02	8.930287e-07	1.000140e+00	4.658480e+00	6.583417e-01	2.436899e-01	1.152120e+00	3.655293e-01	5.760490e-01	1.827674e-01	5.000000e-01	4.501729e-01	2.689689e-01	4.546137e-05	2.066924e-09	5.760490e-01	1.827674e-01	5.000000e-01	4.501729e-01	2.689689e-01	4.546137e-05	2.066924e-09	5.760490e-01	1.827674e-01	5.000000e-01	4.501729e-01	2.689689e-01	4.546137e-05	2.066924e-09	1.119871e+00	3.354713e-01	3.358083e-01	3.294092e-01	2.293956e-01	4.436904e-05	2.041546e-09
2.056214e-02	8.938051e-07	1.000141e+00	4.658494e+00	6.583457e-01	2.436910e-01	1.152127e+00	3.655310e-01	5.760525e-01	1.827682e-01	5.000000e-01	4.501730e-01	2.689692e-01	4.546207e-05	2.066987e-09	5.760525e-01	1.827682e-01	5.000000e-01	4.501730e-01	2.689692e-01	4.546207e-05	2.066987e-09	5.760525e-01	1.827682e-01	5.000000e-01	4.501730e-01	2.689692e-01	4.546207e-05	2.066987e-09	1.119864e+00	3.354634e-01	3.357960e-01	3.293972e-01	2.293873e-01	4.436923e-05	2.041596e-09
2.056661e-02	8.945827e-07	1.000143e+00	4.658508e+00	6.583497e-01	2.436921e-01	1.152135e+00	3.655327e-01	5.760560e-01	1.827691e-01	5.000000e-01	4.501731e-01	2.689695e-01	4.546276e-05	2.067050e-09	5.760560e-01	1.827691e-01	5.000000e-01	4.501731e-01	2.689695e-01	4.546276e-05	2.067050e-09	5.760560e-01	1.827691e-01	5.000000e-01	4.501731e-01	2.689695e-01	4.546276e-05	2.067050e-09	1.119856e+00	3.354554e-01	3.357836e-01	3.293851e-01	2.293789e-01	4.436941e-05	2.041646e-09
2.057108e-02	8.953614e-07	1.000144e+00	4.658522e+00	6.583537e-01	2.436932e-01	1.152142e+00	3.655343e-01	5.760595e-01	1.827699e-01	5.000000e-01	4.501731e-01	2.689698e-01	4.546345e-05	2.067114e-09	5.760595e-01	1.827699e-01	5.000000e-01	4.501731e-01	2.689698e-01	4.546345e-05	2.067114e-09	5.760595e-01	1.827699e-01	5.000000e-01	4.501731e-01	2.689698e-01	4.546345e-05	2.067114e-09	1.119849e+00	3.354473e-01	3.357711e-01	3.293729e-01	2.293704e-01	4.436960e-05	2.041697e-09
2.057556e-02	8.961414e-07	1.000146e+00	4.658536e+00	6.583578e-01	2.436943e-01	1.152149e+00	3.655360e-01	5.760630e-01	1.827707e-01	5.000000e-01	4.501732e-01	2.689701e-01	4.546415e-05	2.067177e-09	5.760630e-01	1.827707e-01	5.000000e-01	4.501732e-01	2.689701e-01	4.546415e-05	2.067177e-09	5.760630e-01	1.827707e-01	5.000000e-01	4.501732e-01	2.689701e-01	4.546415e-05	2.067177e-09	1.119841e+00	3.354393e-01	3.357586e-01	3.293607e-01	2.293620e-01	4.436979e-05	2.041747e-09
2.058004e-02	8.969225e-07	1.000147e+00	4.658550e+00	6.583618e-01	2.436955e-01	1.152156e+00	3.655377e-01	5.760666e-01	1.827716e-01	5.000000e-01	4.501733e-01	2.689704e-01	4.546485e-05	2.067240e-09	5.760666e-01	1.827716e-01	5.000000e-01	4.501733e-01	2.689704e-01	4.546485e-05	2.067240e-09	5.760666e-01	1.827716e-01	5.000000e-01	4.501733e-01	2.689704e-01	4.546485e-05	2.067240e-09	1.119833e+00	3.354312e-01	3.357460e-01	3.293483e-01	2.293534e-01	4.436997e-05	2.041798e-09
2.058453e-02	8.977048e-07	1.000149e+00	4.658565e+00	6.583659e-01	2.436966e-01	1.152163e+00	3.655394e-01	5.760701e-01	1.827724e-01	5.000000e-01	4.501734e-01	2.689707e-01	4.546555e-05	2.067304e-09	5.760701e-01	1.827724e-01	5.000000e-01	4.501734e-01	2.689707e-01	4.546555e-05	2.067304e-09	5.760701e-01	1.827724e-01	5.000000e-01	4.501734e-01	2.689707e-01	4.546555e-05	2.067304e-09	1.119826e+00	3.354231e-01	3.357333e-01	3.293359e-01	2.293448e-01	4.437016e-05	2.041849e-09
2.058902e-02	8.984883e-07	1.000151e+00	4.658579e+00	6.583699e-01	2.436977e-01	1.152170e+00	3.655411e-01	5.760737e-01	1.827733e-01	5.000000e-01	4.501735e-01	2.689710e-01	4.546625e-05	2.067368e-09	5.760737e-01	1.827733e-01	5.000000e-01	4.501735e-01	2.689710e-01	4.546625e-05	2.067368e-09	5.760737e-01	1.827733e-01	5.000000e-01	4.501735e-01	2.689710e-01	4.546625e-05	2.067368e-09	1.119818e+00	3.354150e-01	3.357205e-01	3.293234e-01	2.293362e-01	4.437036e-05	2.041900e-09
2.059351e-02	8.992731e-07	1.000152e+00	4.658593e+00	6.583740e-01	2.436988e-01	1.152177e+00	3.655428e-01	5.760773e-01	1.827741e-01	5.000000e-01	4.501735e-01	2.689713e-01	4.546695e-05	2.067432e-09	5.760773e-01	1.827741e-01	5.000000e-01	4.501735e-01	2.689713e-01	4.546695e-05	2.067432e-09	5.760773e-01	1.827741e-01	5.000000e-01	4.501735e-01	2.689713e-01	4.546695e-05	2.067432e-09	1.119810e+00	3.354068e-01	3.357076e-01	3.293109e-01	2.293276e-01	4.437055e-05	2.041951e-09
2.059801e-02	9.000590e-07	1.000154e+00	4.658607e+00	6.583781e-01	2.437000e-01	1.152184e+00	3.655445e-01	5.760808e-01	1.827750e-01	5.000000e-01	4.501736e-01	2.689716e-01	4.546766e-05	2.067496e-09	5.760808e-01	1.827750e-01	5.000000e-01	4.501736e-01	2.689716e-01	4.546766e-05	2.067496e-09	5.760808e-01	1.827750e-01	5.000000e-01	4.501736e-01	2.689716e-01	4.546766e-05	2.067496e-09	1.119802e+00	3.353986e-01	3.356947e-01	3.292982e-01	2.293189e-01	4.437074e-05	2.042002e-09
2.060251e-02	9.008461e-07	1.000155e+00	4.658621e+00	6.583822e-01	2.437011e-01	1.152191e+00	3.655462e-01	5.760844e-01	1.827758e-01	5.000000e-01	4.501737e-01	2.689719e-01	4.546836e-05	2.067560e-09	5.760844e-01	1.827758e-01	5.000000e-01	4.501737e-01	2.689719e-01	4.546836e-05	2.067560e-09	5.760844e-01	1.827758e-01	5.000000e-01	4.501737e-01	2.689719e-01	4.546836e-05	2.067560e-09	1.119794e+00	3.353904e-01	3.356817e-01	3.292855e-01	2.293101e-01	4.437094e-05	2.042053e-09
2.060702e-02	9.016344e-07	1.000157e+00	4.658635e+00	6.583863e-01	2.437022e-01	1.152198e+00	3.655479e-01	5.760880e-01	1.827767e-01	5.000000e-01	4.501738e-01	2.689722e-01	4.546907e-05	2.067625e-09	5.760880e-01	1.827767e-01	5.000000e-01	4.501738e-01	2.689722e-01	4.546907e-05	2.067625e-09	5.760880e-01	1.827767e-01	5.000000e-01	4.501738e-01	2.689722e-01	4.546907e-05	2.067625e-09	1.119786e+00	3.353822e-01	3.356686e-01	3.292727e-01	2.293013e-01	4.437114e-05	2.042105e-09
2.061153e-02	9.024240e-07	1.000158e+00	4.658649e+00	6.583904e-01	2.437034e-01	1.152206e+00	3.655496e-01	5.760916e-01	1.827775e-01	5.000000e-01	4.501738e-01	2.689725e-01	4.546978e-05	2.067689e-09	5.760916e-01	1.827775e-01	5.000000e-01	4.501738e-01	2.689725e-01	4.546978e-05	2.067689e-09	5.760916e-01	1.827775e-01	5.000000e-01	4.501738e-01	2.689725e-01	4.546978e-05	2.067689e-09	1.119779e+00	3.353739e-01	3.356554e-01	3.292599e-01	2.292925e-01	4.437134e-05	2.042156e-09
2.061604e-02	9.032147e-07	1.000160e+00	4.658664e+00	6.583945e-01	2.437045e-01	1.152213e+00	3.655513e-01	5.760952e-01	1.827784e-01	5.000000e-01	4.501739e-01	2.689729e-01	4.547049e-05	2.067754e-09	5.760952e-01	1.827784e-01	5.000000e-01	4.501739e-01	2.689729e-01	4.547049e-05	2.067754e-09	5.760952e-01	1.827784e-01	5.000000e-01	4.501739e-01	2.689729e-01	4.547049e-05	2.067754e-09	1.119771e+00	3.353657e-01	3.356421e-01	3.292469e-01	2.292836e-01	4.437154e-05	2.042208e-09
2.062056e-02	9.040067e-07	1.000161e+00	4.658678e+00	6.583986e-01	2.437057e-01	1.152220e+00	3.655530e-01	5.760988e-01	1.827793e-01	5.000000e-01	4.501740e-01	2.689732e-01	4.547121e-05	2.067819e-09	5.760988e-01	1.827793e-01	5.000000e-01	4.501740e-01	2.689732e-01	4.547121e-05	2.067819e-09	5.760988e-01	1.827793e-01	5.000000e-01	4.501740e-01	2.689732e-01	4.547121e-05	2.067819e-09	1.119763e+00	3.353574e-01	3.356288e-01	3.292339e-01	2.292747e-01	4.437174e-05	2.042260e-09
2.062508e-02	9.047998e-07	1.000163e+00	4.658692e+00	6.584028e-01	2.437068e-01	1.152227e+00	3.655547e-01	5.761024e-01	1.827801e-01	5.000000e-01	4.501741e-01	2.689735e-01	4.547192e-05	2.067884e-09	5.761024e-01	1.827801e-01	5.000000e-01	4.501741e-01	2.689735e-01	4.547192e-05	2.067884e-09	5.761024e-01	1.827801e-01	5.000000e-01	4.501741e-01	2.689735e-01	4.547192e-05	2.067884e-09	1.119755e+00	3.353490e-01	3.356154e-01	3.292208e-01	2.292657e-01	4.437194e-05	2.042312e-09
2.062960e-02	9.055942e-07	1.000165e+00	4.658706e+00	6.584069e-01	2.437080e-01	1.152235e+00	3.655564e-01	5.761061e-01	1.827810e-01	5.000000e-01	4.501741e-01	2.689738e-01	4.547264e-05	2.067949e-09	5.761061e-01	1.827810e-01	5.000000e-01	4.501741e-01	2.689738e-01	4.547264e-05	2.067949e-09	5.761061e-01	1.827810e-01	5.000000e-01	4.501741e-01	2.689738e-01	4.547264e-05	2.067949e-09	1.119747e+00	3.353407e-01	3.356019e-01	3.292076e-01	2.292567e-01	4.437214e-05	2.042364e-09
2.063413e-02	9.063898e-07	1.000166e+00	4.658720e+00	6.584111e-01	2.437091e-01	1.152242e+00	3.655582e-01	5.761097e-01	1.827818e-01	5.000000e-01	4.501742e-01	2.689741e-01	4.547335e-05	2.068014e-09	5.761097e-01	1.827818e-01	5.000000e-01	4.501742e-01	2.689741e-01	4.547335e-05	2.068014e-09	5.761097e-01	1.827818e-01	5.000000e-01	4.501742e-01	2.689741e-01	4.547335e-05	2.068014e-09	1.119738e+00	3.353323e-01	3.355883e-01	3.291943e-01	2.292476e-01	4.437235e-05	2.042417e-09
2.063867e-02	9.071867e-07	1.000168e+00	4.658735e+00	6.584152e-01	2.437103e-01	1.152249e+00	3.655599e-01	5.761133e-01	1.827827e-01	5.000000e-01	4.501743e-01	2.689744e-01	4.547407e-05	2.068079e-09	5.761133e-01	1.827827e-01	5.000000e-01	4.501743e-01	2.689744e-01	4.547407e-05	2.068079e-09	5.761133e-01	1.827827e-01	5.000000e-01	4.501743e-01	2.689744e-01	4.547407e-05	2.068079e-09	1.119730e+00	3.353239e-01	3.355746e-01	3.291810e-01	2.292385e-01	4.437255e-05	2.042469e-09
